300,40.00,40.30,29.01,44.73
305,40.00,40.30,29.02,44.73
310,40.00,40.30,29.03,44.73
315,40.00,40.30,29.03,44.73
320,40.00,40.30,29.05,44.73
325,40.00,40.30,29.05,44.73
330,40.00,40.30,29.06,44.73
335,40.00,40.30,29.07,44.73
340,40.00,40.30,29.08,44.70
345,40.00,40.30,29.09,44.70
350,40.00,40.30,29.11,44.70
355,41.30,40.10,29.12,44.70
360,41.30,40.10,29.13,44.70
365,41.30,40.10,29.14,44.70
370,41.30,40.20,29.15,44.70
375,41.30,40.20,29.16,44.72
380,41.30,40.20,29.17,44.72
385,41.30,40.20,29.18,44.72
390,41.30,40.20,29.19,44.72
395,41.30,40.20,29.19,44.72
400,41.30,40.20,29.20,44.72
405,41.30,40.20,29.21,44.72
410,42.10,34.50,29.22,44.69
415,42.10,34.50,29.23,44.69
420,42.10,34.50,29.24,44.69
425,42.10,34.50,29.26,44.72
430,42.10,34.50,29.27,44.72
435,42.10,34.50,29.27,44.72
440,42.10,34.50,29.28,44.72
445,42.10,34.50,29.28,44.69
450,42.10,34.50,29.30,44.72
455,42.10,34.50,29.31,44.72
460,42.10,34.50,29.32,44.72
465,42.50,35.70,29.32,44.72
470,42.50,35.70,29.33,44.74
475,42.50,35.70,29.34,44.74
480,42.50,35.70,29.35,44.71
485,42.50,35.70,29.36,44.71
490,42.50,35.70,29.37,44.71
495,42.50,35.70,29.38,44.74
500,42.50,35.70,29.39,44.74
505,42.50,35.70,29.41,44.71
510,42.50,35.70,29.42,44.74
515,42.50,35.70,29.43,44.74
520,42.50,35.70,29.44,44.74
525,42.50,35.70,29.45,44.74
530,42.50,35.70,29.46,44.74
535,42.50,35.70,29.46,44.74
540,42.50,35.70,29.47,44.74
545,42.50,35.70,29.48,44.74
550,44.10,35.70,29.50,44.77
555,44.10,35.70,29.51,44.77
560,44.20,34.80,29.52,44.77
565,44.20,34.80,29.54,44.77
570,44.10,34.80,29.56,44.77
575,44.10,34.80,29.56,44.77
580,44.10,34.80,29.56,44.77
585,44.10,34.80,29.56,44.77
590,44.10,34.80,29.57,44.77
595,44.10,34.80,29.59,44.77
600,44.10,34.80,29.60,44.77
605,44.10,34.80,29.60,44.77
610,45.30,32.10,29.61,44.77
615,45.30,32.10,29.62,44.77
620,45.30,32.10,29.63,44.77
625,45.30,32.10,29.64,44.77
630,45.30,32.10,29.65,44.77
635,45.30,32.10,29.66,44.77
640,45.30,32.10,29.67,44.79
645,45.30,32.10,29.68,44.79
650,45.30,32.10,29.68,44.79
655,45.30,32.10,29.70,44.79
660,45.30,32.10,29.71,44.79
665,45.30,32.10,29.72,44.79
670,45.30,32.10,29.73,44.79
675,45.30,32.10,29.74,44.79
680,45.30,32.10,29.75,44.79
685,45.30,32.10,29.76,44.79
690,44.90,33.30,29.77,44.76
695,44.90,33.30,29.78,44.76
700,44.90,33.30,29.79,44.76
705,44.90,33.30,29.81,44.79
710,44.90,33.30,29.81,44.76
715,44.90,33.30,29.82,44.78
720,44.90,33.30,29.83,44.78
725,44.90,33.30,29.86,44.78
730,44.90,33.30,29.86,44.81
735,44.90,33.30,29.87,44.78
740,44.90,33.30,29.89,44.78
745,44.90,33.30,29.89,44.81
750,44.90,33.30,29.90,44.78
755,44.90,33.30,29.91,44.78
760,44.90,33.30,29.92,44.78
765,44.90,33.30,29.89,44.85
770,44.90,33.30,29.89,44.85
775,44.90,33.30,29.90,44.85
780,44.90,33.30,29.91,44.85
785,44.90,33.30,29.91,44.85
790,44.90,33.30,29.92,44.88
795,44.90,33.30,29.92,44.88
800,44.90,33.30,29.93,44.88
805,44.90,33.30,29.94,44.88
810,42.50,33.30,29.94,44.88
815,42.50,33.30,29.95,44.88
820,42.50,33.30,29.96,44.88
825,42.50,33.30,29.96,44.92
830,41.60,33.40,29.97,44.88
835,42.10,33.50,29.98,44.88
840,42.10,33.50,30.00,44.88
845,42.10,33.50,30.01,44.88
850,42.10,33.50,30.02,44.90
855,42.10,33.50,30.03,44.90
860,42.10,33.50,30.03,44.90
865,42.10,33.50,30.03,44.94
870,42.10,33.50,30.03,44.94
875,42.10,33.50,30.04,44.94
880,42.10,33.50,30.05,44.94
885,42.10,33.50,30.06,44.94
890,42.10,33.50,30.07,44.94
895,42.10,33.50,30.08,44.94
900,42.10,33.50,30.09,44.94
905,42.10,33.50,30.09,44.94
910,42.10,33.50,30.10,44.94
915,42.10,33.50,30.10,44.94
920,42.10,33.50,30.11,44.94
925,40.10,34.10,30.12,44.94
930,40.10,34.10,30.15,44.94
935,40.10,34.10,30.15,44.94
940,40.10,34.10,30.16,44.94
945,40.10,34.10,30.17,44.94
950,40.10,34.10,30.17,44.94
955,40.10,34.10,30.18,44.94
960,40.10,34.10,30.18,44.96
965,40.10,34.10,30.19,44.96
970,40.10,34.10,30.20,44.96
975,40.10,34.10,30.20,44.96
980,40.10,34.10,30.22,44.96
985,40.10,34.10,30.23,44.96
990,40.10,34.10,30.23,44.96
995,40.10,34.10,30.23,44.96
1000,40.10,34.10,30.24,44.96
1005,40.10,34.10,30.25,44.96
1010,40.10,34.10,30.25,44.96
1015,40.10,34.10,30.26,44.96
1020,40.10,34.10,30.27,44.96
1025,40.10,34.10,30.27,44.96
1030,40.10,34.10,30.28,44.96
1035,40.10,34.10,30.30,44.96
1040,40.10,34.10,30.30,44.96
1045,40.10,34.10,30.31,44.96
1050,40.10,34.10,30.31,44.96
1055,40.10,34.10,30.32,44.96
1060,40.10,34.10,30.32,44.96
1065,40.10,34.10,30.33,44.96
1070,40.10,34.10,30.34,44.96
1075,40.10,34.10,30.34,44.96
1080,40.10,34.10,30.35,44.96
1085,40.10,34.10,30.36,44.96
1090,38.50,34.90,30.36,44.99
1095,38.50,34.90,30.37,44.99
1100,38.50,34.90,30.37,44.99
1105,38.40,35.20,30.38,44.99
1110,38.40,35.20,30.38,44.99
1115,38.40,35.20,30.39,44.99
1120,38.20,35.20,30.39,45.02
1125,38.10,35.30,30.40,44.99
1130,38.10,35.30,30.40,45.02
1135,38.10,35.30,30.41,44.99
1140,38.10,35.30,30.42,45.02
1145,38.00,35.40,30.42,44.99
1150,38.00,35.40,30.42,45.02
