0,27.00,47.60,28.73,47.18
5,27.00,47.60,28.86,46.83
10,27.00,47.60,28.92,46.66
15,27.00,47.60,28.98,46.51
20,27.80,46.40,29.03,46.41
25,27.80,46.40,29.06,46.35
30,27.80,46.40,29.09,46.25
35,27.80,46.40,29.13,46.18
40,27.80,46.40,29.16,46.20
45,27.80,46.40,29.18,46.17
50,27.30,21.80,29.20,46.14
55,27.30,21.80,29.22,46.07
60,27.30,21.80,29.23,46.03
65,27.30,21.80,29.26,46.00
70,27.30,21.80,29.28,45.96
75,26.60,26.80,29.30,45.93
80,26.60,26.80,29.31,45.90
85,26.60,26.80,29.32,45.89
90,26.60,26.80,29.34,45.89
95,26.60,26.80,29.34,45.86
100,26.60,26.80,29.35,45.86
105,26.60,26.80,29.37,45.83
110,26.50,34.90,29.38,45.79
115,26.50,34.90,29.39,45.79
120,26.40,36.60,29.39,45.76
125,26.40,36.60,29.41,45.76
130,26.40,36.60,29.42,45.72
135,26.40,36.60,29.43,45.72
140,26.10,36.10,29.43,45.72
145,26.10,36.10,29.44,45.69
150,26.10,36.10,29.44,45.65
155,26.10,36.10,29.45,45.65
160,26.10,36.10,29.45,45.65
165,26.10,36.10,29.46,45.62
170,26.10,36.10,29.46,45.62
175,26.10,36.10,29.46,45.62
180,26.00,37.20,29.47,45.59
185,26.00,37.00,29.46,45.59
190,26.00,37.00,29.47,45.59
195,26.00,37.00,29.47,45.59
200,26.00,37.00,29.48,45.59
205,26.00,37.00,29.48,45.61
210,26.00,37.00,29.48,45.57
215,26.00,37.00,29.48,45.55
220,26.20,35.60,29.49,45.57
225,26.20,35.60,29.48,45.55
230,26.20,35.60,29.49,45.57
235,26.10,34.50,29.49,45.57
240,26.10,34.50,29.49,45.54
245,26.10,34.50,29.49,45.54
250,26.10,34.50,29.49,45.51
255,26.10,34.50,29.50,45.51
260,26.10,34.50,29.50,45.48
265,26.10,34.50,29.50,45.48
270,26.10,34.50,29.50,45.48
275,26.10,34.50,29.50,45.48
280,26.10,34.50,29.50,45.44
285,26.10,34.50,29.50,45.44
290,26.10,34.50,29.51,45.44
295,26.10,34.50,29.51,45.41
300,26.20,31.20,29.51,45.41
305,26.20,31.20,29.51,45.41
310,26.20,31.20,29.52,45.41
315,26.10,28.10,29.52,45.38
320,26.10,28.10,29.51,45.38
325,25.60,31.20,29.51,45.38
330,25.60,31.20,29.51,45.38
335,25.60,31.20,29.52,45.34
340,25.60,31.20,29.52,45.34
345,25.60,31.20,29.51,45.34
350,25.60,31.20,29.52,45.31
355,25.60,31.20,29.52,45.31
360,25.60,31.20,29.52,45.31
365,24.50,90.80,29.51,45.31
370,24.50,90.80,29.52,45.27
375,24.50,90.80,29.52,45.27
380,24.50,90.80,29.52,45.27
385,24.50,90.80,29.52,45.27
390,24.50,90.80,29.52,45.27
395,24.50,90.80,29.51,45.27
400,24.50,90.80,29.51,45.24
405,24.50,90.80,29.51,45.24
410,24.50,90.80,29.51,45.24
415,24.50,90.80,29.51,45.24
420,24.20,40.50,29.51,45.24
425,24.20,40.50,29.50,45.24
430,24.20,40.50,29.50,45.24
435,24.20,40.10,29.51,45.20
440,24.20,40.10,29.50,45.20
445,24.20,40.10,29.50,45.20
450,24.20,40.10,29.50,45.17
455,24.20,40.10,29.49,45.17
460,24.20,40.10,29.49,45.17
465,24.20,40.10,29.49,45.17
470,24.20,40.10,29.49,45.17
475,24.20,40.10,29.49,45.15
480,24.20,40.10,29.48,45.12
485,24.20,40.10,29.47,45.15
490,24.20,40.10,29.48,45.14
495,24.20,40.10,29.48,45.12
500,24.20,40.10,29.48,45.12
505,24.20,40.10,29.47,45.12
510,24.20,40.10,29.46,45.12
515,24.20,40.10,29.46,45.12
520,24.00,40.10,29.46,45.09
525,24.00,40.10,29.45,45.09
530,24.00,40.10,29.46,45.09
535,24.00,40.10,29.45,45.09
540,24.00,40.10,29.45,45.05
545,24.00,40.10,29.44,45.05
550,24.00,40.10,29.44,45.05
555,24.00,40.10,29.44,45.05
560,24.00,40.10,29.43,45.05
565,24.00,40.10,29.43,45.05
570,24.00,40.10,29.42,45.05
575,24.00,40.10,29.42,45.05
580,24.00,40.10,29.42,45.02
585,24.00,40.10,29.41,45.02
590,24.00,40.10,29.41,45.02
595,24.00,40.10,29.39,45.02
600,24.00,40.10,29.39,44.98
605,24.00,40.10,29.39,44.98
610,24.00,40.10,29.39,44.98
615,24.00,40.10,29.38,44.98
620,24.00,40.10,29.38,44.98
625,24.00,40.10,29.38,44.98
630,23.80,40.90,29.37,44.98
635,23.80,40.90,29.37,44.98
640,23.80,40.90,29.36,44.95
645,23.80,40.90,29.36,44.95
650,23.80,40.90,29.35,44.95
655,23.80,40.90,29.34,44.95
660,23.80,40.90,29.34,44.95
665,23.80,40.90,29.34,44.95
670,23.80,40.90,29.33,44.95
675,23.80,40.90,29.33,44.95
680,23.80,40.90,29.32,44.95
685,23.80,40.90,29.32,44.93
690,23.80,40.90,29.32,44.93
695,23.80,40.90,29.31,44.93
700,24.10,40.10,29.31,44.93
705,24.10,40.10,29.30,44.89
710,24.10,40.10,29.30,44.89
715,24.10,40.10,29.29,44.89
720,24.10,40.10,29.29,44.89
725,24.10,40.10,29.28,44.89
730,24.10,40.10,29.28,44.89
735,24.10,40.10,29.27,44.86
740,24.10,40.10,29.27,44.82
745,24.10,40.10,29.27,44.82
750,24.10,40.10,29.26,44.86
755,24.10,40.10,29.24,44.82
760,24.10,40.10,29.24,44.82
765,24.10,40.10,29.24,44.82
770,24.10,40.10,29.24,44.82
775,24.10,39.80,29.23,44.82
780,24.10,39.80,29.23,44.82
785,24.10,39.80,29.21,44.82
790,24.10,39.80,29.21,44.82
795,24.10,39.80,29.21,44.82
800,24.10,39.80,29.20,44.79
805,24.10,39.80,29.19,44.79
810,24.10,39.80,29.19,44.79
815,24.10,39.80,29.19,44.79
820,24.10,39.80,29.18,44.79
825,24.10,39.80,29.18,44.75
830,24.10,39.80,29.18,44.75
835,24.10,39.80,29.17,44.75
840,24.10,39.80,29.17,44.75
845,24.10,39.80,29.15,44.75
850,24.10,39.80,29.15,44.75
855,24.10,39.80,29.15,44.75
860,24.10,39.80,29.14,44.70
865,24.10,39.80,29.13,44.70
870,24.10,39.80,29.13,44.70
875,24.10,39.80,29.12,44.70
880,24.10,39.80,29.12,44.70
885,24.10,39.80,29.11,44.70
890,24.10,39.80,29.11,44.67
895,24.10,39.80,29.11,44.67
900,24.10,39.80,29.09,44.67
905,24.10,39.80,29.08,44.67
910,24.10,39.80,29.08,44.63
915,24.10,39.80,29.07,44.63
920,24.10,39.80,29.07,44.63
925,24.10,39.80,29.06,44.63
930,24.10,39.80,29.05,44.63
935,24.10,39.80,29.05,44.63
940,24.10,39.80,29.04,44.63
945,24.10,39.80,29.03,44.63
950,24.10,39.80,29.03,44.63
955,24.10,39.80,29.02,44.63
960,24.10,39.80,29.02,44.60
965,24.10,39.80,29.01,44.60
970,24.10,39.80,29.00,44.60
975,24.10,39.80,29.00,44.60
980,24.10,39.80,28.99,44.60
985,24.10,39.80,28.99,44.60
990,24.10,39.80,28.98,44.60
995,24.10,39.80,28.97,44.58
1000,24.10,39.80,28.97,44.58
1005,23.50,39.60,28.95,44.58
1010,23.50,39.60,28.94,44.58
1015,23.50,39.60,28.94,44.58
1020,23.50,39.60,28.93,44.54
1025,23.50,39.60,28.92,44.54
1030,23.60,39.70,28.92,44.54
1035,23.60,39.70,28.91,44.54
